Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,Job_Description_clean
2099928773598710,0 to 10 Years,MBA,$56K-$126K,Riga,Latvia,56.8796,24.6032,Intern,67492,2023-01-12,Female,Kristy Coleman,+1-763-874-3244x8724,Email Marketing Specialist,Email Campaign Manager,Internships.com,"Plan, execute, and analyze email marketing campaigns to engage subscribers, increase conversions, and build brand awareness.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail","Plan and execute email marketing campaigns, including segmenting lists and scheduling sends. Create compelling email content and visuals. Analyze email performance and optimize campaigns.",Quanta Services,"{""Sector"":""Construction"",""Industry"":""Engineering & Construction"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77008"",""Website"":""www.quantaservices.com"",""Ticker"":""PWR"",""CEO"":""Earl C. ""Duke"" Austin""}",plan execut analyz email market campaign engag subscrib increas convers build brand awar
2894688809840,2 to 10 Years,M.Tech,$61K-$116K,Juba,South Sudan,6.877,31.307,Contract,105454,2022-01-08,Male,Robert Johnson,(681)862-9080x60450,Environmental Engineer,Sustainability Specialist,Indeed,"A Sustainability Specialist promotes sustainability initiatives within organizations, develops sustainability programs, and helps reduce environmental impacts while increasing efficiency.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Sustainability practices Environmental management systems Green certifications,Promote sustainability practices within organizations. Develop sustainability plans and initiatives. Monitor and report on sustainability metrics and goals.,Ashtead Group,"{""Sector"":""Equipment Rental"",""Industry"":""Equipment Rental"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.ashtead-group.com"",""Ticker"":""AHT.L"",""CEO"":""Brendan Horgan""}",sustain specialist promot sustain initi within organ develop sustain program help reduc environment impact increas effici
1766875174350447,1 to 15 Years,M.Com,$60K-$98K,Lusaka,Zambia,-13.1339,27.8493,Part-Time,67760,2022-12-22,Male,Brittany Barajas,(339)430-3717x087,Back-End Developer,Server Developer,LinkedIn,"A Server Developer specializes in developing and maintaining server-side applications and systems, ensuring efficient data processing and server functionality.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Server-side programming languages (e.g., Java, Python) Database management API development",Develop and maintain server-side logic and databases for web applications. Optimize server performance and scalability. Collaborate with front-end developers to integrate user interfaces.,Glenmark Pharmaceuticals,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Mumbai"",""State"":""MH"",""Zip"":""400 072"",""Website"":""www.glenmarkpharma.com"",""Ticker"":""GLENMARK"",""CEO"":""Glenn Saldanha""}",server develop special develop maintain server side applic system ensur effici data process server function
1765690327734607,3 to 8 Years,MCA,$58K-$129K,Brasilia,Brazil,-14.235,-51.9253,Full-Time,31344,2022-10-11,Male,Aaron King,614-580-1507x2190,Network Administrator,Systems Administrator,Internships.com,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge","Administer servers and systems, ensuring uptime and reliability. Perform software installations and updates. Provide technical support to end-users.",Eastman Chemical,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Kingsport"",""State"":""Tennessee"",""Zip"":""37660"",""Website"":""www.eastman.com"",""Ticker"":""EMN"",""CEO"":""""}",manag maintain organ infrastructur includ server hardwar softwar system
2044345326334646,3 to 12 Years,BBA,$60K-$108K,Cockburn Town,Turks and Caicos Islands,21.694,-71.7979,Part-Time,35925,2022-08-03,Male,Brian Smith,2859402623,Structural Engineer,Design Engineer,Dice,"A Design Engineer creates and develops product designs and specifications, using engineering principles and design software to bring innovative products to market.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Engineering design CAD software proficiency Problem-solving Technical knowledge Communication skills,Design structural systems and components for buildings and infrastructure projects. Perform structural analysis and calculations. Create detailed design plans and specifications.,Carnival Corporation & plc,"{""Sector"":""Travel/Cruise Lines"",""Industry"":""Travel and Leisure - Cruises"",""City"":""Miami"",""State"":""FL"",""Zip"":""33178"",""Website"":""https://www.carnivalcorp.com/"",""Ticker"":""CCL"",""CEO"":""Arnold W. Donald""}",design engin creat develop product design specif use engin principl design softwar bring innov product market
669590234567109,2 to 10 Years,M.Com,$63K-$106K,Jakarta,Indonesia,-0.7893,113.9213,Temporary,125215,2022-09-05,Both,Timothy Mcpherson,428-403-8474x445,Market Research Analyst,Market Research Coordinator,Idealist,"A Market Research Coordinator supports market research initiatives by organizing and managing research projects, data collection, and analysis efforts.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Market research coordination Survey design and administration Data analysis,"Coordinate research projects, including participant recruitment and data collection. Collaborate with research teams and ensure project timelines are met. Maintain research databases and records.",Adani Green Energy,"{""Sector"":""Renewable Energy"",""Industry"":""Renewable Energy"",""City"":""Ahmedabad"",""State"":""Gujarat"",""Zip"":""382421"",""Website"":""https://www.adanigreenenergy.com/"",""Ticker"":""ADANIGREEN"",""CEO"":""Vneet S. Jaain""}",market research coordin support market research initi organ manag research project data collect analysi effort
2122997813566133,0 to 14 Years,BBA,$55K-$95K,New Delhi,India,20.5937,78.9629,Contract,102180,2022-07-17,Female,Michael Harris,001-231-466-9867x086,Customer Service Representative,Call Center Agent,Jobs2Careers,"A Call Center Agent handles incoming and outgoing customer calls, providing assistance, resolving issues, and ensuring a positive customer experience over the phone.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Customer service Call center operations Problem-solving skills,Handle incoming phone calls and provide information or assistance. Follow call scripts and procedures. Document and report call details.,Textron,"{""Sector"":""Aerospace & Defense"",""Industry"":""Aerospace & Defense"",""City"":""Providence"",""State"":""Rhose Island"",""Zip"":""2903"",""Website"":""www.textron.com"",""Ticker"":""TXT"",""CEO"":""Scott C. Donnelly""}",call center agent handl incom outgo custom call provid assist resolv issu ensur posit custom experi phone
105151768882381,5 to 15 Years,BA,$56K-$87K,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Temporary,28776,2023-07-23,Both,Melissa Walker,001-699-554-5581x8996,Customer Support Specialist,Customer Success Manager,LinkedIn,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Fiat Chrysler Automobiles N.V.,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""London, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.fcagroup.com/"",""Ticker"":""FCAU"",""CEO"":""Carlos Tavares""}",custom success manag focu ensur custom satisfact retent build relationship client understand need work maxim valu custom receiv product servic ultim drive custom success loyalti
2700890408290135,2 to 8 Years,M.Com,$61K-$107K,Kigali,Rwanda,-1.9403,29.8739,Full-Time,98633,2022-03-14,Male,Angelica Wilson,(732)299-1004,Landscape Architect,Environmental Designer,FlexJobs,"Design outdoor spaces, parks, and landscapes with an emphasis on environmental sustainability.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Environmental design principles Sustainability concepts CAD and design software,"Focus on environmentally sustainable landscape design. Design landscapes to conserve resources, reduce pollution, and support biodiversity. Select native plants and sustainable materials.","Dr. Pepper Snapple Group, Inc.","{""Sector"":""Beverage"",""Industry"":""Food and Beverage"",""City"":""Plano"",""State"":""TX"",""Zip"":""75024"",""Website"":""https://www.drpeppersnapplegroup.com/"",""Ticker"":""N/A"",""CEO"":""N/A""}",design outdoor space park landscap emphasi environment sustain
1254555934457610,1 to 8 Years,B.Com,$63K-$127K,Funafuti,Tuvalu,-7.1095,177.6493,Temporary,90785,2022-04-15,Male,Christopher Castillo,001-594-652-0614x2666,Business Analyst,IT Business Analyst,Stack Overflow Jobs,"IT Business Analysts bridge the gap between business needs and technology solutions. They analyze business processes, gather requirements, and create solutions that align with organizational goals.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Business process analysis Requirement gathering Data analysis Communication skills,"Analyze business processes, gather requirements, and recommend solutions to enhance efficiency and productivity. Create business process models and documentation. Collaborate with IT teams to implement solutions.",Kinder Morgan,"{""Sector"":""Energy"",""Industry"":""Pipelines"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77002"",""Website"":""www.kindermorgan.com"",""Ticker"":""KMI"",""CEO"":""Steven J. Kean""}",busi analyst bridg gap busi need technolog solut analyz busi process gather requir creat solut align organiz goal
